date,sales,profit
2017-06-22,978,5571.339093123042
2017-08-08,924,9478.565777120124
2017-05-18,977,6588.5021491971065
2017-03-19,1009,3201.297447731415
2017-11-16,393,4147.643391906953
2017-06-01,191,6304.563201646939
2017-04-06,378,1051.8996793429903
2017-09-01,685,4072.179499996489
2017-07-07,940,9134.991382380676
2017-08-18,726,7911.271270907766
2017-05-06,681,2909.6181687719472
2017-03-06,438,7514.43522031347
2017-05-10,660,4421.832613408316
2017-03-26,1002,8677.05450313623
2017-08-22,127,9945.469249971673
2017-03-10,466,2560.9699104806755
2017-02-24,919,8418.875640307291
2017-01-26,645,1889.2407806287958
2017-09-08,826,4957.924644528233
2017-02-26,328,9567.84970547999
2017-04-03,684,1307.8379176243334
2017-09-22,898,1873.6018300595636
2017-11-29,872,3541.849317845006
2017-06-24,180,3473.1565747186605
2017-01-12,583,9942.763316484241
2017-05-17,1083,7957.506479990233
2017-11-27,946,7322.266820634742
2017-06-01,437,6206.048543586216
2017-12-11,520,9177.353765710435
2017-08-06,910,3258.093924425234
2017-07-30,746,8548.938752448441
2017-01-06,860,9884.000879760259
2017-06-20,910,9897.711585476183
2017-10-30,1067,7047.2435845083055
2017-01-22,175,7853.413363150827
2017-04-28,210,9431.932019676846
2017-03-15,671,3739.9004528201945
2017-05-27,927,6991.903888302346
2017-06-01,139,6299.845771215245
2017-02-15,1017,9796.59484983578
2017-02-22,274,9344.909696794773
2017-07-02,252,5677.340304579184
2017-06-18,925,7569.643367092707
2017-08-30,399,9633.326458032681
2017-11-25,959,7318.408828735545
2017-10-06,761,3668.2623420900363
2017-01-03,168,4729.499621553885
2017-08-03,685,9250.993074727961
2017-09-15,328,3486.252170435664
2017-03-14,377,3232.419355027675
2017-11-04,748,5185.071151731091
2017-08-04,700,5457.587621360701
2017-03-19,909,2312.8308181766506
2017-11-15,1074,6288.2231812045175
2017-02-18,550,4048.4894451190503
2017-09-14,980,7532.326340738217
2017-02-12,483,3104.2514214091566
2017-10-23,703,9832.65123564279
2017-01-04,163,3620.0351530103626
2017-10-27,1050,6453.218354645832
2017-02-23,383,2240.139601549865
2017-12-21,125,8498.183744245236
2017-12-20,191,7710.304234103036
2017-11-28,519,7422.621216380673
2017-07-07,295,7289.939987320049
2017-11-19,416,1437.523076835182
2017-11-27,699,4675.007893919534
2017-04-02,214,3648.8730058549463
2017-09-19,268,4559.61527418064
2017-01-27,435,7153.822139950345
2017-02-01,867,1546.3209844739872
2017-01-12,1037,6096.838472854677
2017-07-02,886,9719.236709492388
2017-05-10,425,4422.923458386535
2017-01-14,313,2755.525903282341
2017-03-01,760,2634.807613713323
2017-07-29,178,9905.505757529048
2017-05-17,788,9579.658096602492
2017-02-08,890,6395.8397087584235
2017-11-23,869,2611.5735740115388
2017-11-29,458,6473.920844007652
2017-11-26,1051,8029.41033611687
2017-01-06,830,2362.011910827583
2017-03-26,296,6284.196388980592
2017-07-07,491,1973.6035796866513
2017-02-01,1075,3188.562723356277
2017-01-08,657,5048.8882993927355
2017-08-24,837,6574.884281676136
2017-11-19,864,1871.4553375349205
2017-06-10,320,6980.443498360866
2017-12-05,470,6136.965642114002
2017-10-28,1018,5916.0303655467915
2017-11-17,276,5906.386163836371
2017-02-07,679,5588.507553797667
2017-06-25,871,3477.152752651278
2017-12-07,299,7870.771707601503
2017-09-29,302,9486.120519746208
2017-02-22,1013,2602.343325179064
2017-07-17,212,5492.320432705951
2017-12-12,541,8550.712705419848
2017-01-29,321,8690.966560954304
2017-10-03,491,6806.415002286671
2017-10-01,596,9585.557685005057
2017-09-19,104,1171.3754718916355
2017-08-26,1089,1980.40323343464
2017-07-27,587,8595.179495305569
2017-09-12,833,4221.526891752696
2017-05-26,699,1459.8172786770037
2017-07-29,624,5987.608218695213
2017-01-08,837,3706.272946922161
2017-01-18,659,8979.915345867836
2017-08-31,347,4644.626207721607
2017-03-28,181,5415.597631235002
2017-11-14,1018,7095.169073001888
2017-11-17,139,6255.331514921717
2017-01-08,1024,1002.2325559947325
2017-10-13,606,8749.669326855099
2017-07-03,1045,8239.638358435599
2017-10-12,103,3628.6632741228227
2017-02-13,383,4574.001613534779
2017-02-25,783,3201.669527678503
2017-08-21,991,4519.81645748133
2017-09-19,141,2000.9518370643793
2017-11-03,505,5845.583341613495
2017-12-15,714,1695.6804337844387
2017-07-11,576,1777.157511680401
2017-06-30,566,8576.20603501748
2017-04-16,317,3953.9138802111065
2017-08-15,733,8727.505662784773
2017-11-30,575,8333.865263434564
2017-06-15,1093,2239.851332135667
2017-09-18,411,6152.9361289748695
2017-10-27,924,9284.962010504247
2017-05-20,985,3604.3717454697303
2017-01-30,921,6696.053930839642
2017-11-29,1091,2242.4275455167253
2017-06-28,681,5496.950625784098
2017-08-21,316,2764.480910809407
2017-06-29,977,6655.560484399013
2017-06-20,588,4224.13274880419
2017-05-06,534,4347.220489523555
2017-03-31,124,1181.06613929174
2017-02-13,756,8763.165446512936
2017-09-12,260,3924.725450980242
2017-04-15,227,8206.287344434239
2017-12-11,188,4832.778332867245
2017-04-06,725,8568.704888628574
2017-10-12,293,8112.49753421333
2017-03-06,842,8302.717909411585
2017-04-25,321,6337.752873778328
2017-08-03,673,9283.276896967614
2017-09-12,272,9849.833190371599
2017-11-11,209,8350.179893460325
2017-12-11,344,6646.24340914039
2017-05-08,613,7751.564614888399
2017-11-04,609,2882.2180028259836
2017-01-11,779,9610.517397307885
2017-02-01,502,2256.3622153139145
2017-01-10,613,6503.640237530398
2017-04-14,337,7172.565465287845
2017-05-15,857,6747.767257209191
2017-06-08,439,2569.3366435214853
2017-11-20,744,3086.621073778468
2017-05-27,1061,2907.455381512391
2017-05-21,698,7693.906903689684
2017-11-26,572,7462.337117577687
2017-03-16,948,1689.7477524402211
2017-12-14,176,2115.742652586454
2017-08-02,510,4091.822831492032
2017-02-23,998,6507.901071814538
2017-06-20,352,9640.826147714617
2017-05-15,386,8062.4954505732685
2017-06-14,431,2654.7387708436772
2017-07-07,584,7165.3633432838105
2017-09-22,599,3956.386190497562
2017-01-19,388,6020.033377388824
2017-04-17,192,7944.80958487849
2017-01-22,429,2036.4406631772274
2017-03-09,481,6947.611218421954
2017-01-15,1034,7343.304537114948
2017-01-21,615,8809.322487967647
2017-09-23,122,9777.138571520461
2017-02-12,814,5092.997453851933
2017-10-04,419,2787.3684624709877
2017-11-11,640,2765.416509495832
2017-03-19,901,2483.725248179145
2017-02-12,445,3149.8757791733105
2017-10-19,477,2928.427083197186
2017-11-28,852,7324.353545605045
2017-06-06,514,8212.941932805232
2017-08-23,701,6465.208484707461
2017-03-27,813,9975.769791310344
2017-02-04,316,7193.076935199091
2017-08-23,568,7056.3552929404605
2017-08-09,290,9347.891011169997
2017-07-30,961,4901.323783544986
2017-10-14,617,4569.872114026253
2017-03-06,171,1425.711397709807
2017-07-25,166,5488.769595916173
2017-10-02,404,6371.095332292912
2017-06-16,474,2912.445331512932
2017-09-02,995,7786.405384414961
2017-06-30,1001,3611.7763869914347
2017-07-31,142,5683.563555176885
2017-11-29,712,8413.898504054989
2017-01-26,1009,5349.653694862568
2017-08-21,698,9630.556078623
2017-12-22,487,4924.856747753588
2017-03-11,354,5743.488177196071
2017-02-01,473,8529.654647893323
2017-03-01,672,4283.503166771638
2017-11-15,108,9041.059412127866
2017-01-30,641,1868.5576652948055
2017-11-19,765,4424.672734031772
2017-05-04,1006,1526.7530600694934
2017-02-02,249,7606.291580007883
2017-11-24,911,3375.407543129358
2017-09-07,763,4767.558354291594
2017-12-16,463,8450.785772574409
2017-07-20,305,6994.922662335226
2017-12-20,948,8378.905109592513
2017-03-10,836,3296.7865054914773
2017-02-08,195,8496.086546806771
2017-11-13,987,5523.250455582697
2017-04-08,444,4925.12378817167
2017-09-23,985,3492.8534622581956
2017-11-20,616,7448.890934305975
2017-12-01,670,3914.5624719731695
2017-11-16,873,4395.411151101367
2017-10-04,172,7179.29142849125
2017-09-01,687,1996.9015627401075
2017-06-06,343,2077.557120445683
2017-06-23,650,4412.72835507106
2017-04-03,441,6463.047035492273
2017-11-04,424,4899.536751351296
2017-01-05,175,6753.834700681826
2017-07-27,887,8927.662893597251
2017-02-01,984,3497.5776748916983
2017-08-17,303,8986.643651368313
2017-03-18,972,8863.081020826685
2017-09-08,1086,6148.772198876956
2017-10-22,503,3743.376340565594
2017-03-25,763,5234.3676452196605
2017-07-28,153,3199.8228740644763
2017-03-16,755,7407.8055189799825
2017-03-12,903,4457.441662849862
2017-08-17,793,7680.484888522852
2017-07-05,209,7980.125232087068
2017-10-14,299,3368.4645777461988
2017-04-10,708,2142.5515570244265
2017-10-22,437,5895.467396315098
2017-02-11,142,3384.476887613663
2017-12-18,585,7142.251649656886
2017-11-10,508,8030.642829283202
2017-06-26,749,2542.756280983942
2017-06-20,382,8028.576789033519
2017-08-31,919,7278.40917443795
2017-05-31,780,2530.2113797281995
2017-03-06,666,7244.580335033654
2017-07-09,122,9647.973379793022
2017-07-08,1028,4300.476834399917
2017-04-07,954,8335.306086606477
2017-06-05,1099,5009.702012965161
2017-09-14,233,6073.497202862413
2017-06-04,482,4459.6074646367015
2017-11-03,568,7694.165231525013
2017-10-04,276,6783.033097332431
2017-09-08,1095,4835.95455093692
2017-01-27,462,7827.5463776847755
2017-10-02,146,3342.3532067674882
2017-09-11,434,4234.797464266308
2017-08-19,785,4836.7070796282715
2017-11-12,144,2072.370743717046
2017-04-28,722,7958.701065606669
2017-03-04,429,8451.812066959312
2017-06-16,489,1714.5075264951547
2017-06-01,246,9460.87246990619
2017-03-10,728,2222.7986982302164
2017-07-17,728,4117.039599128906
2017-07-09,823,7765.138974942287
2017-12-10,978,1580.1722786009168
2017-10-03,873,9763.648608765074
2017-09-05,644,6831.593385538184
2017-06-14,412,1512.2143325229508
2017-10-01,1038,4741.370645710058
2017-05-30,142,4559.823568454317
2017-07-25,579,6677.207930775158
2017-09-01,693,6036.029409975121
2017-06-04,399,6157.485785364956
2017-08-30,180,9554.134043268507
2017-01-09,1086,3236.7120868784878
2017-03-10,180,1319.1644636797034
2017-03-24,879,4606.2171748063
2017-11-07,498,3443.3467034978426
2017-08-02,704,7507.649318208544
2017-08-10,741,8485.313806163693
2017-07-22,244,8187.75036755873
2017-03-31,717,8980.069058290635
2017-10-07,445,5360.400475118483
2017-12-17,265,9576.02134215963
2017-09-27,882,9235.396329886053
2017-08-05,768,5456.572343714567
2017-01-25,336,4206.398542685915
2017-10-31,389,3912.334648196646
2017-09-07,899,2335.3782814892584
2017-08-08,772,9728.392579921134
2017-05-02,115,9829.234095757454
2017-05-22,712,8580.449796825884
2017-01-07,370,3385.460807096352
2017-01-03,429,2952.6587743914197
2017-11-20,696,5800.766194596542
2017-12-16,174,5639.777753265836
2017-08-23,202,3047.907027349688
2017-06-06,450,8348.331111461492
2017-02-05,290,6970.615488255506
2017-07-25,847,6806.259098353267
2017-06-24,149,2495.742204990923
2017-03-20,164,2804.3111456655483
2017-04-16,203,2556.741434154171
2017-08-08,746,1609.9992703934793
2017-12-03,691,9754.129216335894
2017-05-29,531,2308.9214739420813
2017-06-01,912,6993.304814618715
2017-11-16,511,6636.6939803261785
2017-07-19,164,5870.654420610579
2017-09-20,158,5807.014410801505
2017-10-05,872,7377.785049510234
2017-02-20,970,1305.6527647970902
2017-04-01,255,5010.049856053955
2017-01-10,457,4880.126394365461
2017-04-16,887,3692.6260005049257
2017-12-15,581,9674.96064594884
2017-03-27,160,7760.810433055453
2017-02-03,987,7547.087268193146
2017-05-02,461,9277.671631086885
2017-11-04,570,5218.733163364992
2017-02-03,352,8324.522806706216
2017-05-07,1067,4977.962425805626
2017-12-22,790,9127.445300582516
2017-01-08,378,7920.606646073603
2017-11-12,151,2308.716370108299
2017-01-28,869,4212.767357861003
2017-11-04,897,1559.9260461381473
2017-10-24,702,3228.64564962228
2017-12-23,972,6556.39438833898
2017-02-15,477,1027.5425833616632
2017-12-17,453,4611.639866588981
2017-05-18,547,5141.408054211935
2017-08-28,513,5856.798908125927
2017-02-16,800,8637.317841556298
2017-05-02,789,8337.104432142592
2017-02-28,209,6735.2312693144395
2017-01-22,587,6268.911983211347
2017-09-14,244,1782.2861851101638
2017-05-28,390,5965.830013842721
2017-05-28,603,6237.832820972938
2017-12-08,885,5734.288063491331
2017-01-28,943,3958.994635064246
2017-04-08,714,4583.2869304892665
2017-08-21,515,6010.3929269657265
2017-08-27,811,8589.621258178791
2017-08-23,318,6478.1823889272955
2017-12-17,507,9683.449985049165
2017-08-28,313,7000.264567072775
2017-07-15,477,4611.258742025777
2017-10-19,286,8088.095860974377
2017-04-06,420,6210.942084115089
2017-01-30,206,8803.93681227188
2017-10-06,1096,2563.5336909444372
2017-09-05,395,6639.277702684015
2017-09-24,290,4757.1925598284015
2017-10-26,141,9499.594745517541
2017-03-14,152,2621.612565343231
2017-02-01,234,6002.813689889802
2017-03-24,479,6809.635341132247
2017-05-16,935,8320.460042781275
2017-08-04,948,6889.820865579335
2017-05-17,791,7512.835638936171
2017-11-14,667,1547.3722043815033
2017-01-24,742,6919.6662078418285
2017-10-18,1040,2647.484331344263
2017-09-09,283,1155.2616611313495
2017-05-12,953,4598.080823799653
2017-11-08,624,9458.14796276954
2017-01-16,659,1893.9510709145052
2017-10-08,529,9449.686374102801
2017-03-04,1039,6015.2626460692945
2017-04-17,932,6211.381208703421
2017-05-02,421,7731.847633491973
2017-01-27,811,2330.7028542697244
2017-04-09,300,6443.220966192496
2017-08-26,201,1591.3722625855542
2017-02-17,443,8607.210151027244
2017-06-13,903,5484.708183091825
2017-05-25,687,2481.2392699920347
2017-08-04,421,5362.6329044099875
2017-08-28,284,7042.918316807376
2017-12-10,217,9539.015806673746
2017-07-05,632,7781.448257324382
2017-10-08,578,7517.335449542989
2017-11-02,848,2355.5022355805468
2017-11-05,613,7981.647888191712
2017-10-08,568,1787.0736622353115
2017-07-15,696,9767.94531508002
2017-03-15,960,5417.177025588454
2017-06-24,887,3530.113098127638
2017-11-19,892,3827.8988907133876
2017-01-13,355,3122.157264622711
2017-05-09,108,8525.131852512204
2017-04-08,266,5352.075592829941
2017-08-15,748,4477.4981055513945
2017-05-20,1073,1124.1869384064225
2017-12-13,1068,3192.091995056785
2017-10-08,250,6501.092149642966
2017-09-01,620,5406.57942836254
2017-02-24,479,7059.052053360928
2017-09-10,101,3463.384611087266
2017-06-25,1062,1532.3043345081583
2017-10-24,759,8100.032297115297
2017-08-19,670,9645.103744789794
2017-12-02,158,1042.576274173318
2017-03-31,319,2852.023588312476
2017-10-15,595,2539.7605327392794
2017-11-09,990,9928.840051525169
2017-08-31,1040,5394.743662753017
2017-02-03,716,3161.3262558950846
2017-01-10,249,2522.8369257149307
2017-11-20,838,3767.2595170984246
2017-03-23,1067,1112.6538637055212
2017-03-21,440,9255.076924340648
2017-06-25,760,8974.949691083148
2017-05-14,1050,6849.464438742795
2017-07-07,528,1068.397078206701
2017-10-08,691,1148.9646013523259
2017-11-11,741,6597.9147128173845
2017-08-27,481,9070.706142883631
2017-03-21,379,7377.3896332991735
2017-07-06,231,5333.166805375067
2017-11-04,882,4034.0668859303105
2017-03-05,898,8646.423164701975
2017-03-25,913,4747.164020168122
2017-08-05,1009,3158.491507633345
2017-07-30,691,1406.4614576867561
2017-05-01,866,6805.244416872737
2017-11-08,271,4697.745448623384
2017-07-26,284,3673.506525971251
2017-04-27,910,1069.882476563981
2017-01-28,918,4711.615143731759
2017-10-07,970,3787.1354623072702
2017-03-11,821,5453.88358943406
2017-10-07,514,8944.307324588644
2017-10-23,489,7664.678823698208
2017-03-08,686,9749.570963595068
2017-11-30,685,6076.567939910352
2017-04-17,720,2584.822453437121
2017-06-04,235,1450.3566727046175
2017-10-08,848,8592.494646826664
2017-05-08,343,4774.6588803947
2017-03-29,174,5717.983037449927
2017-09-15,172,3945.3997020147717
2017-06-23,1024,5425.089614979295
2017-08-28,973,9669.336407924855
2017-01-18,1065,6087.941981128221
2017-07-04,607,7210.50500023606
2017-10-17,1012,4237.676859473555
2017-11-28,156,7419.208841045905
2017-01-03,429,3287.535877366176
2017-12-19,900,8349.855604804074
2017-12-13,885,7768.981892039705
2017-03-25,843,2465.6489487746685
2017-02-25,280,9566.310999932255
2017-01-08,309,2479.4550814039994
2017-08-16,247,9972.505985348596
2017-06-09,308,1415.2167274998806
2017-12-02,590,8462.356861295419
2017-12-10,782,7668.29998706867
2017-07-18,412,4552.355569774757
2017-11-22,656,4435.967678934689
2017-11-08,266,1616.3761344779368
2017-04-03,667,2340.769340940225
2017-12-21,445,8859.438717610641
2017-08-04,439,1090.4060548214488
2017-08-02,876,4954.991394567329
2017-03-16,1040,7842.875799188603
2017-04-28,131,1632.5798421211985
2017-05-23,759,2060.0679607613956
2017-02-26,355,8935.616466438183
2017-08-04,514,6951.502708195676
2017-01-02,591,2995.4064138042663
2017-07-23,173,3401.859975903369
2017-11-29,723,4102.922699099646
2017-08-28,158,4819.3867761638085
2017-05-27,706,7216.927343527527
2017-03-04,804,9952.20224691011
2017-11-18,802,2271.413870927042
2017-11-05,165,6573.154368632786
2017-10-12,965,4060.048550353852
2017-03-29,355,4931.086196811533
2017-10-22,1007,9174.488401219262
2017-05-29,225,5773.38355153881
2017-04-08,333,9428.966592151257
2017-06-29,220,1915.8393941746067
2017-04-21,715,9962.634244182067
2017-03-01,901,3693.5236418474165
2017-12-17,759,2002.7192184578912
2017-01-15,752,7825.990815253218
2017-11-05,608,3095.240480985065
2017-02-14,806,8400.802096319097
2017-01-17,473,3832.7610681735196
2017-07-12,270,5953.833706342057
2017-04-20,354,7456.192128361356
2017-09-09,299,5330.640894327427
2017-01-11,486,2739.765394901984
2017-02-15,417,1231.510116820864
2017-08-05,830,3336.6138929751373
2017-03-20,1097,2491.690044385363
2017-04-14,684,8756.200582219597
2017-12-22,1032,3694.5390590386487
2017-11-12,133,7191.1587026176
2017-12-20,989,2574.0868416015537
2017-06-20,557,2578.7755370529862
2017-07-12,308,9382.939324255756
2017-09-19,742,6780.339165616889
2017-04-01,431,2514.109002527085
2017-11-29,139,1986.6677824534868
2017-02-25,285,1003.0096691081908
2017-10-26,905,9858.895823782532
2017-10-04,563,3263.085448427346
2017-08-27,483,2885.4420624824247
2017-03-30,666,3618.3739734856117
2017-10-02,802,7636.829836644526
2017-04-03,637,2530.4428510095086
2017-07-31,815,7177.6502114362265
2017-05-24,178,6403.404834113663
2017-01-18,864,1036.1993899264687
2017-07-09,213,9098.013801933033
2017-05-16,700,8461.869498808366
2017-02-25,1016,9585.538531499824
2017-05-11,607,1399.8573430136667
2017-05-13,796,5013.5382082178
2017-01-17,1051,1365.4378210221369
2017-03-10,678,4865.760721388655
2017-10-14,311,7826.692278926495
2017-02-22,555,6271.4124466209805
2017-12-21,467,5253.231095735154
2017-07-07,806,3295.7408495697323
2017-08-31,1063,7583.774746903817
